timestamp,source_file,user,source_ip,country,success,base_country_risk,country_risk,hour,failed_last_hour,logins_last_hour,unusual_hour,anomaly,anomaly_label,anomaly_score,anomaly_reason
2026-05-05 18:03:54,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,18,4,117,0,1,normal,0.17,
2026-05-05 18:04:55,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,18,4,117,0,1,normal,0.17,
2026-05-05 18:07:16,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,18,4,117,0,1,normal,0.17,
2026-05-05 18:34:41,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.54,18,3,117,0,1,normal,0.17,
2026-05-05 18:35:21,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.54,18,3,117,0,1,normal,0.17,
2026-05-05 18:37:12,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.54,18,3,117,0,1,normal,0.17,
2026-05-05 18:37:49,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.54,18,3,117,0,1,normal,0.17,
2026-05-05 18:37:49,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.54,18,3,117,0,1,normal,0.17,
2026-05-05 18:40:10,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.54,18,3,117,0,1,normal,0.17,
2026-05-06 00:04:28,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,0,3,44,1,1,normal,0.17,
2026-05-06 00:05:15,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,0,3,45,1,1,normal,0.17,
2026-05-06 00:09:10,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,0,3,44,1,1,normal,0.17,
2026-05-06 00:09:57,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,0,3,44,1,1,normal,0.17,
2026-05-06 00:10:44,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,0,3,44,1,1,normal,0.17,
2026-05-06 00:12:18,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,0,3,44,1,1,normal,0.17,
2026-05-06 00:30:19,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,48,1,1,normal,0.17,
2026-05-06 00:31:53,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,47,1,1,normal,0.17,
2026-05-06 00:32:40,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,48,1,1,normal,0.17,
2026-05-06 00:33:27,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,49,1,1,normal,0.17,
2026-05-06 00:34:14,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,50,1,1,normal,0.17,
2026-05-06 00:36:35,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,49,1,1,normal,0.17,
2026-05-06 00:38:09,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,49,1,1,normal,0.17,
2026-05-06 00:38:56,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,50,1,1,normal,0.17,
2026-05-06 00:39:43,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,50,1,1,normal,0.17,
2026-05-06 00:41:17,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,50,1,1,normal,0.17,
2026-05-06 00:42:04,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,50,1,1,normal,0.17,
2026-05-06 00:43:38,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,49,1,1,normal,0.17,
2026-05-06 00:44:25,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,50,1,1,normal,0.17,
2026-05-06 00:52:15,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,0,3,50,1,1,normal,0.17,
2026-05-06 00:53:02,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,0,3,50,1,1,normal,0.17,
2026-05-06 00:57:44,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,50,1,1,normal,0.17,
2026-05-06 00:58:31,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,0,4,50,1,1,normal,0.17,
2026-05-06 01:01:39,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,51,1,1,normal,0.17,
2026-05-06 01:14:11,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-06 01:14:58,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-06 01:15:45,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-06 01:16:32,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-06 01:18:06,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-06 01:19:40,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-06 01:20:27,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-06 01:21:14,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-06 01:22:48,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,51,1,1,normal,0.17,
2026-05-06 01:23:35,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-06 01:27:30,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,1,3,52,1,1,normal,0.17,
2026-05-06 01:31:25,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,1,3,52,1,1,normal,0.17,
2026-05-06 01:36:07,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-06 01:36:54,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-06 01:42:23,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,52,1,1,normal,0.17,
2026-05-05 01:08:56,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,1,3,51,1,1,normal,0.18,
2026-05-05 01:15:59,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,47,1,1,normal,0.18,
2026-05-05 01:18:20,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,47,1,1,normal,0.18,
2026-05-05 01:19:07,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,47,1,1,normal,0.18,
2026-05-05 01:19:54,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,47,1,1,normal,0.18,
2026-05-05 01:20:41,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,48,1,1,normal,0.18,
2026-05-05 01:23:49,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,48,1,1,normal,0.18,
2026-05-05 01:24:36,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,48,1,1,normal,0.18,
2026-05-05 01:26:10,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,48,1,1,normal,0.18,
2026-05-05 01:28:31,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,48,1,1,normal,0.18,
2026-05-05 01:36:21,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,48,1,1,normal,0.18,
2026-05-05 01:37:08,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,48,1,1,normal,0.18,
2026-05-05 01:39:29,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,47,1,1,normal,0.18,
2026-05-05 01:41:50,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,47,1,1,normal,0.18,
2026-05-05 01:42:37,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,47,1,1,normal,0.18,
2026-05-05 01:43:24,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,48,1,1,normal,0.18,
2026-05-05 01:45:45,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,48,1,1,normal,0.18,
2026-05-05 01:46:32,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,48,1,1,normal,0.18,
2026-05-05 01:47:19,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,1,4,48,1,1,normal,0.18,
2026-05-05 02:50:46,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,2,4,49,1,1,normal,0.18,
2026-05-05 02:52:20,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,2,4,48,1,1,normal,0.18,
2026-05-05 02:53:07,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6500000000000001,2,4,48,1,1,normal,0.18,
2026-05-05 03:12:42,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,3,2,45,1,1,normal,0.18,
2026-05-05 03:13:29,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,3,2,45,1,1,normal,0.18,
2026-05-05 03:14:16,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,3,2,46,1,1,normal,0.18,
2026-05-05 03:15:03,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,3,2,46,1,1,normal,0.18,
2026-05-05 03:36:12,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,3,2,50,1,1,normal,0.18,
2026-05-05 03:36:59,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,3,2,50,1,1,normal,0.18,
2026-05-05 03:40:54,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,3,2,50,1,1,normal,0.18,
2026-05-05 04:10:40,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,51,1,1,normal,0.18,
2026-05-05 04:13:01,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,51,1,1,normal,0.18,
2026-05-05 04:13:48,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,51,1,1,normal,0.18,
2026-05-05 04:20:04,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,51,1,1,normal,0.18,
2026-05-05 04:20:51,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,51,1,1,normal,0.18,
2026-05-05 04:21:38,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,51,1,1,normal,0.18,
2026-05-05 04:22:25,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,52,1,1,normal,0.18,
2026-05-05 04:23:59,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,52,1,1,normal,0.18,
2026-05-05 04:24:46,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,52,1,1,normal,0.18,
2026-05-05 04:52:11,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,51,1,1,normal,0.18,
2026-05-05 04:52:58,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,51,1,1,normal,0.18,
2026-05-05 04:53:45,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,4,2,52,1,1,normal,0.18,
2026-05-05 05:07:51,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,5,3,51,1,1,normal,0.18,
2026-05-05 05:08:38,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,5,3,51,1,1,normal,0.18,
2026-05-05 05:09:25,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,5,3,51,1,1,normal,0.18,
2026-05-05 05:10:12,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,5,3,51,1,1,normal,0.18,
2026-05-05 05:14:54,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,5,3,51,1,1,normal,0.18,
2026-05-05 05:15:41,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,5,3,51,1,1,normal,0.18,
2026-05-05 07:00:39,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,46,1,1,normal,0.18,
2026-05-05 07:01:26,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,46,1,1,normal,0.18,
2026-05-05 07:03:00,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,46,1,1,normal,0.18,
2026-05-05 07:04:34,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,46,1,1,normal,0.18,
2026-05-05 07:05:21,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,46,1,1,normal,0.18,
2026-05-05 07:06:08,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,46,1,1,normal,0.18,
2026-05-05 07:08:29,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,46,1,1,normal,0.18,
2026-05-05 07:09:16,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,46,1,1,normal,0.18,
2026-05-05 07:31:59,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,44,1,1,normal,0.18,
2026-05-05 07:32:46,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,44,1,1,normal,0.18,
2026-05-05 07:34:20,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,44,1,1,normal,0.18,
2026-05-05 07:37:28,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,44,1,1,normal,0.18,
2026-05-05 07:39:02,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,46,1,1,normal,0.18,
2026-05-05 07:50:47,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,44,1,1,normal,0.18,
2026-05-05 07:53:55,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,44,1,1,normal,0.18,
2026-05-05 07:54:42,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5900000000000001,7,2,44,1,1,normal,0.18,
2026-05-05 07:57:50,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,7,3,46,1,1,normal,0.18,
2026-05-05 07:58:37,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6200000000000001,7,3,46,1,1,normal,0.18,
2026-05-05 09:53:46,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,9,5,120,0,1,normal,0.18,
2026-05-05 09:54:33,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,9,5,120,0,1,normal,0.18,
2026-05-05 09:55:20,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,9,5,120,0,1,normal,0.18,
2026-05-05 09:55:30,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,9,5,121,0,1,normal,0.18,
2026-05-05 09:56:07,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,9,5,122,0,1,normal,0.18,
2026-05-05 09:56:07,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,9,5,122,0,1,normal,0.18,
2026-05-05 09:56:44,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,9,5,124,0,1,normal,0.18,
2026-05-05 09:57:21,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,9,5,125,0,1,normal,0.18,
2026-05-05 09:57:58,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,9,5,126,0,1,normal,0.18,
2026-05-05 09:59:12,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,9,5,127,0,1,normal,0.18,
2026-05-05 10:00:03,syslog.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,130,0,1,normal,0.18,
2026-05-05 10:00:26,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,131,0,1,normal,0.18,
2026-05-05 10:01:03,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,131,0,1,normal,0.18,
2026-05-05 10:01:36,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,130,0,1,normal,0.18,
2026-05-05 10:01:40,normal_syslog_1000.log,alice,198.51.100.23,Local/Private (LU),1,0.2,0.25,10,0,11,0,1,normal,0.18,
2026-05-05 10:02:54,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,130,0,1,normal,0.18,
2026-05-05 10:03:31,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,131,0,1,normal,0.18,
2026-05-05 10:03:57,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,131,0,1,normal,0.18,
2026-05-05 10:04:08,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:04:44,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:05:17,syslog.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:06:18,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,131,0,1,normal,0.18,
2026-05-05 10:06:36,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:07:05,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:07:50,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:09:04,normal_syslog_1000.log,alice,198.51.100.23,Local/Private (LU),1,0.2,0.25,10,0,11,0,1,normal,0.18,
2026-05-05 10:09:26,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.25,10,0,11,0,1,normal,0.18,
2026-05-05 10:23:52,normal_syslog_1000.log,alice,198.51.100.23,Local/Private (LU),1,0.2,0.25,10,0,11,0,1,normal,0.18,
2026-05-05 10:25:06,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:25:43,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:26:20,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:26:40,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,131,0,1,normal,0.18,
2026-05-05 10:26:57,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:27:27,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:28:14,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:28:48,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:30:01,syslog.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:36:12,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:36:49,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:37:26,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:37:38,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:38:25,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:39:12,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,131,0,1,normal,0.18,
2026-05-05 10:39:54,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,131,0,1,normal,0.18,
2026-05-05 10:39:59,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:40:31,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:40:46,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:42:20,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:43:36,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,130,0,1,normal,0.18,
2026-05-05 10:43:54,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,131,0,1,normal,0.18,
2026-05-05 10:44:13,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:44:41,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,131,0,1,normal,0.18,
2026-05-05 10:44:50,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:45:27,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,132,0,1,normal,0.18,
2026-05-05 10:46:15,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.6000000000000001,10,5,131,0,1,normal,0.18,
2026-05-05 10:46:41,normal_syslog_1000.log,bob,203.0.113.45,Local/Private (LU),1,0.2,0.25,10,0,11,0,1,normal,0.18,
2026-05-05 10:47:18,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,10,4,130,0,1,normal,0.18,
2026-05-05 10:47:49,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,10,4,130,0,1,normal,0.18,
2026-05-05 10:48:32,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,10,4,130,0,1,normal,0.18,
2026-05-05 10:49:09,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,10,4,130,0,1,normal,0.18,
2026-05-05 10:49:23,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,10,4,130,0,1,normal,0.18,
2026-05-05 10:50:10,mixed_syslog_2000.log,bob,10.0.0.44,Local/Private (LU),1,0.2,0.25,10,0,11,0,1,normal,0.18,
2026-05-05 10:50:57,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,10,4,128,0,1,normal,0.18,
2026-05-05 10:51:00,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,10,4,129,0,1,normal,0.18,
2026-05-05 10:51:37,normal_syslog_1000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,10,4,129,0,1,normal,0.18,
2026-05-05 10:51:44,mixed_syslog_2000.log,system,0.0.0.0,Local/Private (LU),1,0.4,0.5700000000000001,10,4,130,0,1,normal,0.18,
